chrom,start,end,symbol,distance_to_TSS
chr7,65851239,65851990,RABGEF1,8537
chr7,66462292,66463133,AC099758.4,39340
chr7,67834135,67834948,AC004910.2-1,7568
chr7,68207766,68208832,U6,19893
chr7,68535381,68536052,AC092100.5-9,31492
chr7,68749445,68750203,AUTS2,47249
chr7,72408082,72408639,U6,17222
chr7,72448319,72448740,Y_RNA,7625
chr7,72448742,72449243,Y_RNA,7162
chr7,72793769,72794273,ABHD11,2902
chr7,72794657,72794956,ABHD11,3687
chr7,72874515,72875002,AC093168.3,6719
chr7,72943391,72943935,WBSCR28,30239
chr7,72943937,72944234,WBSCR28,30661
chr7,73074570,73075206,ELN,5474
chr7,73075208,73075910,ELN,4803
chr7,73186016,73186835,WBSCR1,40199
chr7,73206022,73206536,WBSCR1,20345
chr7,73305207,73305704,RFC2,1218
chr7,75167434,75167880,HIP1,38557
chr7,75374153,75374806,AC005067.2,3327
chr7,75456965,75457687,TMEM120A,4586
chr7,75557130,75557850,AC005077.5-1,2792
chr7,75633674,75634015,AC005077.11,35307
chr7,75769427,75770079,HSPB1,105
chr7,75774171,75774786,HSPB1,4620
chr7,79947936,79948451,GNAT3,30984
chr7,80344040,80344757,SEMA3C,42204
chr7,80410046,80410593,SEMA3C,23717
chr7,80410629,80411298,SEMA3C,24361
chr7,86526940,86527518,AC002081.1,465
chr7,87742038,87742765,STEAP4,31743
chr7,87758989,87759438,STEAP4,14931
chr7,87759440,87760029,STEAP4,14410
chr7,91602004,91602420,CYP51A1,267
chr7,91914506,91914860,GATAD1,17
chr7,92585934,92586590,SAMD9,991
chr7,92642515,92643020,SAMD9L,27152
chr7,92699343,92699672,CCDC132,81
chr7,93019183,93019530,CALCR,22329
chr7,93019532,93019546,CALCR,22146
chr7,93019563,93019862,CALCR,21973
chr7,93068309,93068933,CALCR,26936
chr7,93278342,93279044,AC002076.2,33343
chr7,94374597,94375110,PPP1R9A,31
chr7,95017438,95017794,PDK4,46244
chr7,95063757,95064355,PDK4,196
chr7,95642101,95642839,hsa-mir-591,44533
chr7,96571707,96572528,ACN9,12835
chr7,97240062,97240516,TAC1,40979
chr7,97630586,97630928,AC073101.7,17022
chr7,97631147,97631374,AC073101.7,17525
chr7,97635857,97636324,AC073101.7,22355
chr7,97719428,97719808,TECPR1,215
chr7,97762966,97763469,BRI3P1,14295
chr7,97782722,97783592,BRI3P1,34235
chr7,97821707,97821992,AC093799.2-1,31982
chr7,97821994,97822274,AC093799.2-1,31697
chr7,98083862,98084162,NPTX2,527
chr7,98087193,98087423,NPTX2,2769
chr7,98194203,98194828,U6,35867
chr7,98232688,98233544,U6,2734
chr7,98255045,98255949,U6,25115
chr7,98262186,98263021,U6,32221
chr7,98626280,98626918,AC073468.9,16425
chr7,98748549,98748850,ARPC1A,12746
chr7,98809464,98809977,ARPC1B,544
chr7,98817172,98817650,ARPC1B,7147
chr7,98899344,98899924,ATP5J2,2109
chr7,98901161,98901471,ATP5J2,427
chr7,98901598,98902145,ATP5J2,128
chr7,99052369,99052627,ZNF498,8
chr7,99426381,99427015,AC004522.3-1,10374
chr7,99439499,99439949,ZKSCAN1,11430
chr7,99439992,99440631,ZKSCAN1,10843
chr7,99458434,99458952,ZKSCAN1,7539
chr7,99500795,99501646,AC093619.5,83
chr7,99526959,99527497,hsa-mir-25,1973
chr7,99675802,99676500,AC005071.2-1,20473
chr7,99864336,99864652,ZCWPW1,257
chr7,99868332,99868876,MEPCE,3415
chr7,99885675,99886400,C7orf61,13792
chr7,99886402,99886585,C7orf61,13336
chr7,99886587,99886975,C7orf61,13048
chr7,99995338,99995972,AC069281.6-2,7001
chr7,101666599,101666878,AC005086.2-5,42560
chr7,101666880,101667351,AC005086.2-5,42937
chr7,101702193,101702528,AC005088.3-2,12805
chr7,101744110,101745017,AC005088.3-1,7764
chr7,101745933,101746299,AC005088.3-1,6211
chr7,101818137,101818645,PRKRIP1,5472
chr7,101854368,101854813,ORAI2,6431
chr7,102874577,102875184,SLC26A5,1047
chr7,102916689,102917356,7SK,4801
chr7,103659249,103659560,ORC5L,23706
chr7,103790829,103791099,LHFPL3,34501
chr7,104311475,104311802,AC007384.3-1,12366
chr7,104339387,104340373,AC007384.3-2,277
chr7,104407245,104407528,AC007384.3-3,10394
chr7,104440733,104441065,MLL5,973
chr7,104441067,104441223,MLL5,727
chr7,104441225,104441311,MLL5,604
chr7,104711758,104712377,AC004884.1-1,39733
chr7,104744160,104744767,AC004884.1-2,9070
chr7,104794510,104794860,SRPK2,21897
chr7,104829004,104830121,SRPK2,12980
chr7,104871968,104872671,AC073138.3,24607
chr7,104949261,104949521,PUS7,529
chr7,104999056,104999695,EFCAB10,9807
chr7,105009132,105009904,EFCAB10,336
chr7,105364832,105365778,AC004836.2,25615
chr7,105367575,105368303,AC004836.2,22981
chr7,105436848,105437584,AC004836.2,46296
chr7,105492910,105493481,SYPL1,47097
chr7,105497809,105498444,SYPL1,42166
chr7,105500197,105500631,SYPL1,39878
chr7,105579967,105580454,SYPL1,39918
chr7,105712473,105712810,PBEF1,232
chr7,105721958,105722539,PBEF1,9375
chr7,106518093,106518830,PRKAR2B,46087
chr7,106597487,106597744,HBP1,920
chr7,106934366,106934664,GPR22,36778
chr7,107171094,107171473,CBLL1,538
chr7,107378143,107378624,AC005046.3,49279
chr7,107379259,107380200,AC005046.3,47933
chr7,107380202,107380574,AC005046.3,47274
chr7,107381185,107381647,AC005046.3,46246
chr7,107573776,107574069,LAMB4,15886
chr7,107574071,107574356,LAMB4,16177
chr7,107905865,107906131,NRCAM,21937
chr7,107997281,107997448,DNAJB9,227
chr7,107997450,107997636,DNAJB9,48
chr7,108326811,108327573,C7orf66,15320
chr7,110996268,110997179,IMMP2L,7141
chr7,111014405,111014886,IMMP2L,25063
chr7,111343029,111343988,5S_rRNA,37547
chr7,111908899,111909722,C7orf53,1029
chr7,115637401,115637932,TES,190
chr7,116598183,116599250,AC002542.2,16313
chr7,116630331,116631030,AC002542.2,15651
chr7,116707223,116707686,AC006326.3,15266
chr7,117019417,117020314,AC000111.5,6160
chr7,120101160,120101921,AC004888.1,1384
chr7,120130899,120131553,AC004888.1,31070
chr7,120144405,120145120,AC004888.1,44606
chr7,120755706,120756393,WNT16,3393
chr7,120823870,120824455,FAM3C,505
chr7,122106369,122107105,RNF133,19470
chr7,127026264,127027276,FSCN3,5846
chr7,127028116,127028498,FSCN3,7383
chr7,127410986,127411513,C7orf54,13733
chr7,127411515,127411723,C7orf54,13363
chr7,127536247,127537162,hsa-mir-593,27556
chr7,127858551,127859465,IMPDH1,21737
chr7,127871382,127871713,C7orf68,11572
chr7,128291014,128291501,ATP6V1F,1124
chr7,128479230,128479849,TNPO3,2894
chr7,128828564,128829082,AC009244.25-1,8623
chr7,129376191,129376621,UBE2H,3618
chr7,129734924,129735570,AC024085.5-1,11109
chr7,129735591,129736164,AC024085.5-1,10479
chr7,129739659,129740490,AC024085.5-1,6282
chr7,130229318,130229982,hsa-mir-29b-1,16813
chr7,130230374,130230725,hsa-mir-29b-1,17712
chr7,130233293,130234091,hsa-mir-29b-1,20855
chr7,130235275,130235806,hsa-mir-29b-1,22703
chr7,130880172,130880531,PODXL,11564
chr7,130960627,130961599,AC093106.3-1,36809
chr7,130961934,130962711,AC093106.3-1,35600
chr7,130999766,131000479,AC093106.3-1,2200
chr7,131427221,131427932,AC018643.3,37952
chr7,131450609,131451268,AC018643.3,14590
chr7,131452410,131452999,AC018643.3,12824
chr7,131453014,131453582,AC018643.3,12230
chr7,131513695,131514123,AC018643.3,48381
chr7,131968808,131969731,AC009365.9-1,14823
chr7,133786180,133787037,AKR1B1,7819
chr7,134988648,134989176,U6,12077
chr7,135042849,135043536,SLC13A4,20281
chr7,135049838,135050377,SLC13A4,13366
chr7,135075838,135076281,FAM180A,7927
chr7,135108728,135109462,AC091736.2-1,24301
chr7,135265786,135266502,U6,29846
chr7,137209344,137209771,DGKI,27409
chr7,137314503,137315069,CREB3L2,22599
chr7,137496643,137497744,Y_RNA,13137
chr7,137529035,137529717,SNORA51,5962
chr7,138088129,138088524,TMEM213,44952
chr7,138109018,138109334,TMEM213,24102
chr7,138109336,138109877,TMEM213,23672
chr7,138111991,138112369,TMEM213,21098
chr7,138226393,138226803,U6,14848
chr7,138383112,138383714,ZC3HAV1L,12099
chr7,138411019,138411729,ZC3HAV1,33630
chr7,138641178,138642054,U6,9063
chr7,138653412,138653822,U6,2938
chr7,139082474,139082975,HIPK2,41259
chr7,139088110,139088811,HIPK2,35523
chr7,139118311,139118584,HIPK2,5536
chr7,139363918,139364361,PARP12,45850
chr7,139656643,139657282,AC093087.3-1,17945
chr7,139887937,139888365,AC006452.5-4,38404
chr7,139974356,139975171,DENND2A,12050
chr7,140319400,140319691,MRPS33,41672
chr7,140319693,140319800,MRPS33,41471
chr7,140321738,140322245,MRPS33,39226
chr7,140338607,140339709,MRPS33,22059
chr7,140758032,140758708,AC005692.1,4288
chr7,141347638,141348533,MGAM,5938
chr7,141720755,141721187,U66059.1-12,3
chr7,141721189,141721626,U66059.1-12,439
chr7,141723833,141724705,U66059.1-12,3301
chr7,141752456,141753118,U66059.1-14,62
chr7,141753120,141753362,U66059.1-14,392
chr7,142196587,142197445,U66061.1-18,217
chr7,142364193,142364817,KEL,5119
chr7,148521436,148522563,ZNF282,1487
chr7,148532364,148533225,ZNF282,9308
chr7,148534108,148534430,ZNF282,10783
chr7,148537629,148538046,ZNF282,14351
chr7,149162622,149163087,ZNF862,3587
chr7,149182886,149183471,ZNF862,16737
chr7,150320665,150321187,NOS3,1847
chr7,150358794,150359414,ABCB8,2623
chr7,150535607,150536387,IQCA1L,2525
chr7,150703413,150703988,NUB1,33910
chr7,150714210,150714755,WDR86,23574
chr7,151179120,151179487,PRKAG2,25945
chr7,151187462,151188105,PRKAG2,17465
chr7,151205259,151205655,PRKAG2,209
chr7,151902887,151903236,AC104843.4,15897
chr7,151903238,151903296,AC104843.4,15691
chr7,151903298,151904142,AC104843.4,15238
chr7,151939011,151939415,SNORA26,1883
chr7,152027240,152027861,XRCC2,23368
chr7,154510933,154511559,AC093726.4,17047
chr7,154625794,154626404,AC099552.4,5021
chr7,154855197,154855823,BLACE,2121
chr7,154865521,154866099,AC008060.7,1721
chr7,154924242,154925093,EN2,18917
chr7,155066460,155067007,CNPY1,47416
chr7,155263876,155264362,SHH,33608
chr7,155335095,155335488,AC104133.5,22054
chr7,155346360,155346966,AC104133.5,10682
chr7,155346968,155347359,AC104133.5,10182
chr7,155351542,155351971,AC104133.5,5589
chr7,155352554,155353378,AC104133.5,4379
chr7,155383283,155383929,AC104133.5,26261
chr7,155404506,155405022,AC021218.2,43325
chr7,155588281,155588882,AF093117.1-1,49626
chr7,156617931,156618880,UBE3C,6019
chr7,156721560,156722128,AC004975.2-2,27530
chr7,156740789,156741360,AC004975.2-2,8300
chr7,156758147,156758769,AC004975.2-2,9084
chr7,156774699,156775085,AC004975.2-1,15180
chr7,156775087,156775326,AC004975.2-1,14866
chr7,156778044,156778598,AC004975.2-1,11751
chr7,156814978,156815358,DNAJB6,7292
chr7,156819748,156820479,DNAJB6,2347
chr7,156978222,156978946,AC006372.2,32653
chr7,157106306,157107157,AC005481.5,7256
chr7,158022553,158022861,hsa-mir-595,4442
chr7,158026223,158026625,hsa-mir-595,8159
chr7,158041830,158042681,hsa-mir-595,23990
chr7,158612146,158612836,VIPR2,17918
chr8,303557,304078,FAM87A,19356
chr8,304080,304507,FAM87A,18880
chr8,1704836,1705405,CLN8,5844
chr8,6640158,6640798,AF233439.5,39246
chr8,6707610,6708264,DEFB1,15001
chr8,6710804,6711430,DEFB1,11821
chr8,8131797,8132648,AC068020.7-2,3078
chr8,8990703,8991300,AC087579.17,37452
chr8,8995033,8995913,AC087579.17,41924
chr8,8999236,8999731,AC087579.17,45934
chr8,9014550,9015127,PPP1R3B,30791
chr8,9042566,9043022,PPP1R3B,2835
chr8,9043024,9043366,PPP1R3B,2434
chr8,9859690,9860412,AC055869.13-3,33310
chr8,10715846,10716455,AC105001.3-1,18645
chr8,11400151,11400891,BLK,11592
chr8,11470211,11471195,C8orf14,749
chr8,11484082,11484654,C8orf14,12916
chr8,11565664,11566261,GATA4,33199
chr8,11605820,11606778,GATA4,7138
chr8,11641142,11642069,NEIL2,23021
chr8,11672962,11673508,NEIL2,8609
chr8,11684204,11685025,FDFT1,12984
chr8,12959731,12960695,U6,13984
chr8,13058839,13059431,Y_RNA,2922
chr8,13061067,13061597,Y_RNA,725
chr8,17391356,17391782,SLC7A2,7405
chr8,17429793,17430413,SLC7A2,31129
chr8,17653627,17654379,5S_rRNA,4097
chr8,17705163,17705823,MTUS1,2828
chr8,17824831,17825456,PCM1,498
chr8,19703770,19704583,INTS10,15021
chr8,22025960,22026567,NUDT18,2861
chr8,22043107,22043770,HR,1887
chr8,22498323,22498703,PDLIM2,5926
chr8,22500164,22500947,PDLIM2,7968
chr8,22648263,22649023,EGR3,41884
chr8,22654779,22655457,EGR3,48359
chr8,23046915,23047495,TNFRSF10D,30279
chr8,23556942,23557617,NKX3-1,39115
chr8,23707305,23708127,SNORA67,12118
chr8,26236627,26237226,PPP2R2A,31976
chr8,27615821,27616236,U6,22757
chr8,27786078,27786576,PBK,35060
chr8,29196374,29196911,AC084262.6,13146
chr8,29200043,29200758,AC084262.6,16904
chr8,29272701,29273373,DUSP4,8934
chr8,30676812,30677508,GSR,27733
chr8,37660936,37661897,ZNF703,11050
chr8,37670995,37671282,ZNF703,1328
chr8,37793688,37794515,GPR124,20170
chr8,37829879,37830273,BRF2,3508
chr8,38671738,38672583,Y_RNA,48534
chr8,41434646,41435504,GOLGA7,32162
chr8,41535759,41536542,AGPAT6,18725
chr8,41785373,41786322,Y_RNA,5824
chr8,42868019,42868485,RNF170,2686
chr8,42868487,42869082,RNF170,2154
chr8,47881324,47882292,AC021451.8-5,12312
chr8,48314830,48315246,KIAA0146,21056
chr8,48316526,48316896,KIAA0146,19383
chr8,49507763,49508537,AC026904.7,30437
chr8,50138117,50138836,C8orf22,8979
chr8,52914334,52915195,PCMTD1,21585
chr8,54574113,54574982,AC022034.7,40429
chr8,54982707,54983508,U6,6724
chr8,55181263,55182075,LYPLA1,4540
chr8,56995218,56995900,AC018607.12-2,10970
chr8,58284950,58285288,AC025674.10-2,26373
chr8,58404033,58404663,U6,39684
chr8,67198814,67199306,TRIM55,2771
chr8,67294780,67295610,CRH,41796
chr8,67586804,67587565,U6,11085
chr8,67587626,67588235,U6,11831
chr8,67741044,67741546,VCPIP1,740
chr8,67788646,67789244,SGK3,1501
chr8,67816508,67817176,PTTG3,25951
chr8,68455774,68456258,ARFGEF1,37551
chr8,68681048,68682088,AC022861.4-6,21184
chr8,68812133,68812878,CPA6,8628
chr8,70186249,70187063,AC105082.6,8796
chr8,70764608,70765624,AC091047.10-1,85
chr8,71569792,71570073,SRP_euk_arch,14657
chr8,74483214,74483868,AC018620.11,39975
chr8,75871489,75872179,PI15,27492
chr8,77801607,77802520,ZFHX4,45986
chr8,80874317,80875084,HEY1,32048
chr8,82017857,82018550,AC012533.11,32366
chr8,86921912,86922581,AF279874.3-4,12869
chr8,87281024,87281718,SLC7A13,30348
chr8,87338942,87339525,SLC7A13,27514
chr8,87422848,87423392,WWP1,32248
chr8,87423394,87423473,WWP1,31935
chr8,87423490,87424049,WWP1,31599
chr8,87424763,87425094,WWP1,30440
chr8,87700077,87700478,AC013751.6,39018
chr8,87869933,87870559,CNGB3,45230
chr8,89518884,89519200,AC027259.8,41151
chr8,90963731,90964636,U6,18041
chr8,91065060,91065463,NBN,813
chr8,91065465,91065677,NBN,503
chr8,91066096,91066476,NBN,212
chr8,91082876,91083705,DECR1,535
chr8,91662779,91663310,AB015752.1,14518
chr8,93230066,93230380,AC104339.10-1,4496
chr8,94302560,94303528,AC016885.16,7998
chr8,94486440,94486737,AC011118.13-1,36092
chr8,95246050,95246558,CDH17,43681
chr8,95347714,95348218,GEM,4234
chr8,95723674,95724066,ESRP1,1609
chr8,95724068,95724437,ESRP1,1991
chr8,96156243,96156484,U6,19742
chr8,96156486,96156990,U6,20117
chr8,96214508,96215018,PLEKHF2,444
chr8,96305387,96305876,C8orf37,44973
chr8,96306684,96307348,C8orf37,43588
chr8,96774621,96775122,AC116154.2,14553
chr8,97500900,97501710,U6,11258
chr8,97559215,97559881,SDC2,15509
chr8,97696519,97697188,AP003117.2,29821
chr8,98347686,98348460,TSPYL5,11174
chr8,98430342,98431035,U3,8980
chr8,98649339,98650144,AP002982.2-1,2832
chr8,98844030,98844618,Y_RNA,9392
chr8,99246442,99246872,AP003439.2,24020
chr8,99248128,99248765,AP003439.2,25809
chr8,99487388,99487729,AP003355.2-1,7629
chr8,100429354,100430145,AP004289.1,90
chr8,100943991,100944346,COX6C,30902
chr8,100974667,100974958,COX6C,258
chr8,100986185,100986464,COX6C,11254
chr8,100986506,100986879,COX6C,11622
chr8,100986881,100987339,COX6C,12040
chr8,101800936,101801598,PABPCP5,2223
chr8,101827427,101828375,AP001205.3-2,6571
chr8,101981310,101981804,RPS26P6,4418
chr8,101989383,101989802,RPS26P6,12453
chr8,102014105,102014762,YWHAZ,20311
chr8,102034517,102034932,YWHAZ,20
chr8,102075799,102076586,Y_RNA,31746
chr8,102191154,102192164,7SK,27703
chr8,102202018,102202620,7SK,17043
chr8,102204457,102205115,7SK,14576
chr8,102207688,102208093,7SK,11472
chr8,102208454,102208836,7SK,10717
chr8,102518338,102519241,SRP_euk_arch,39453
chr8,102519869,102520078,SRP_euk_arch,40637
chr8,102520080,102520276,SRP_euk_arch,40842
chr8,102536643,102536938,GRHL2,37371
chr8,102536940,102537095,GRHL2,37144
chr8,102544053,102544605,GRHL2,29832
chr8,102544607,102545120,GRHL2,29298
chr8,102548045,102548589,GRHL2,25844
chr8,102555430,102555998,GRHL2,18447
chr8,102573673,102574050,GRHL2,300
chr8,102574052,102574462,GRHL2,96
chr8,102575556,102575950,GRHL2,1592
chr8,102583946,102584370,GRHL2,9997
chr8,102585239,102585910,GRHL2,11413
chr8,102586182,102586475,GRHL2,12167
chr8,102593613,102594187,GRHL2,19739
chr8,102595747,102596230,GRHL2,21827
chr8,102596688,102597816,AP001207.3,22245
chr8,102692379,102692735,AP000426.3,17061
chr8,103278883,103279027,RRM2B,41566
chr8,103279029,103279461,RRM2B,41276
chr8,103682151,103682884,ODF1,49476
chr8,103713565,103714321,KLF10,23183
chr8,104091827,104092368,ATP6V1C1,10326
chr8,105406715,105407441,TM7SF4,14149
chr8,105496228,105496600,AP003471.2-1,5893
chr8,107699120,107699651,OXR1,39884
chr8,107706264,107706639,OXR1,32818
chr8,107724503,107725226,OXR1,14405
chr8,107725228,107725741,OXR1,13785
chr8,110656653,110657202,EBAG9,35823
chr8,110657204,110657261,EBAG9,36128
chr8,110657263,110657689,EBAG9,36372
chr8,112015157,112015520,AC104946.4-1,615
chr8,117069270,117069669,5S_rRNA,34712
chr8,117079466,117080378,5S_rRNA,24259
chr8,119701365,119701956,SAMD12,1704
chr8,119702211,119702583,SAMD12,967
chr8,120601910,120602769,AC021733.12-1,39918
chr8,120727414,120728434,ENPP2,7638
chr8,120736338,120737079,ENPP2,16422
chr8,120737336,120737744,ENPP2,17254
chr8,122232339,122232807,AC027238.5,35739
chr8,122246714,122247448,AC027238.5,21231
chr8,122487772,122488528,SSU_rRNA_5,32885
chr8,122508049,122508650,SSU_rRNA_5,12686
chr8,122508652,122508669,SSU_rRNA_5,12375
chr8,122513663,122514264,SSU_rRNA_5,7072
chr8,123867629,123867949,ZHX2,4708
chr8,123876384,123877190,ZHX2,13706
chr8,123927111,123927547,AC016405.8,869
chr8,123927549,123927594,AC016405.8,627
chr8,123927596,123928192,AC016405.8,304
chr8,123960264,123960357,AC016405.8,32112
chr8,123960359,123960927,AC016405.8,32445
chr8,124238250,124238597,AC068228.8-1,23521
chr8,124238599,124238697,AC068228.8-1,23296
chr8,124238699,124238817,AC068228.8-1,23186
chr8,124238819,124238991,AC068228.8-1,23039
chr8,124322850,124323219,C8orf76,237
chr8,124478051,124478373,ATAD2,345
chr8,124535144,124535851,U4,1030
chr8,124568025,124568379,U4,31675
chr8,124707267,124708286,KLHL38,26594
chr8,124847595,124848335,FAM91A1,2097
chr8,125163476,125163964,C8orf54,41517
chr8,125281600,125282008,AC090921.7-1,47015
chr8,125531512,125532189,TRMT12,403
chr8,125545943,125546530,RNF139,9952
chr8,125572721,125573447,RNF139,16896
chr8,125620315,125620621,TATDN1,41
chr8,125848007,125848687,MTSS1,38437
chr8,126151438,126151616,KIAA0196,21663
chr8,126151618,126151737,KIAA0196,21513
chr8,126367230,126367711,SRP_euk_arch,15443
chr8,127638999,127639330,FAM84B,483
chr8,127640055,127640321,FAM84B,541
chr8,127645816,127646189,FAM84B,6355
chr8,128452478,128453214,POU5F1P1,44192
chr8,128479798,128480080,POU5F1P1,17099
chr8,128881282,128881768,hsa-mir-1204,4136
chr8,128882105,128882810,hsa-mir-1204,5068
chr8,128901265,128901575,hsa-mir-1204,24031
chr8,128992610,128993314,TMEM75,36499
chr8,129033465,129034283,TMEM75,4413
chr8,129138851,129139494,hsa-mir-1207,8593
chr8,129189529,129189956,hsa-mir-1208,41801
chr8,129221312,129221578,hsa-mir-1208,10098
chr8,129221580,129221966,hsa-mir-1208,9770
chr8,129234453,129235103,hsa-mir-1208,3235
chr8,129306084,129306925,7SK,4573
chr8,131465143,131466088,ASAP1,17783
chr8,133207602,133208266,OC90,40851
chr8,133845337,133846054,TMEM71,3686
chr8,134297906,134298612,WISP1,25766
chr8,134360460,134360976,NDRG1,17961
chr8,134374214,134374677,NDRG1,4234
chr8,134374877,134375340,NDRG1,3571
chr8,134454050,134454816,AF186191.6,34979
chr8,134508231,134508829,AF186191.6,19118
chr8,134804424,134804841,AC090821.13-1,32246
chr8,135794099,135794791,ZFAT,17
chr8,135814868,135815532,ZFAT,20738
chr8,135816196,135816864,ZFAT,22068
chr8,140043111,140043681,COL22A1,47979
chr8,141042087,141042650,C8orf17,28657
chr8,141665241,141665733,AC107375.5,17584
chr8,141789216,141789853,hsa-mir-151,22399
chr8,142239073,142239825,AC040970.7,2768
chr8,142264350,142265022,AC040970.7,28005
chr8,142307812,142308137,SLC45A4,120
chr8,142308139,142308439,SLC45A4,435
chr8,142342878,142343525,SLC45A4,35347
chr8,142398633,142398968,GPR20,47746
chr8,143015121,143015608,AC104417.14,9402
chr8,143021309,143021793,AC104417.14,3215
chr8,143285747,143286333,SRP_euk_arch,41093
chr8,143296529,143297074,SRP_euk_arch,30332
chr8,143332822,143333216,SRP_euk_arch,5886
chr8,143582195,143583179,BAI1,40309
chr8,143666098,143667042,ARC,26264
chr8,144140754,144141309,LY6E,30268
chr8,144165700,144166571,LY6E,5164
chr8,144168499,144169198,LY6E,2451
chr8,144170666,144171510,LY6E,211
chr8,144487487,144487924,TOP1MT,719
chr8,144488613,144489391,TOP1MT,578
chr8,144557082,144557828,MAFA,26263
chr8,145020672,145020901,NRBP2,24599
chr8,145102614,145103135,hsa-mir-661,11440
chr8,145112867,145113553,PLEC1,8320
chr8,145486796,145487054,HSF1,848
chr8,145487056,145487530,HSF1,1216
chr8,145585331,145585876,hsa-mir-939,4649
chr8,145711280,145712026,RECQL4,2354
chr8,146254775,146255244,C8orf33,6380
chr8,146263689,146264039,C8orf33,15235
chr9,782416,782922,DMRT1,49020
chr9,923293,924061,DMRT3,43286
chr9,925507,925973,DMRT3,41223
chr9,1026665,1027600,DMRT2,13221
chr9,1040257,1040305,DMRT2,72
chr9,1040307,1040865,DMRT2,233
chr9,1327124,1327761,5S_rRNA,3606
chr9,1981280,1981892,RP11-443B9.1,13040
chr9,2865950,2866570,AL589675.5,50
